timestamp,avg_response_time_ms,95th_percentile_ms,avg_response_time_this_sec_ms,request_count
2025-04-23 00:50:53,89.69,430.0,22.32,177
2025-04-23 00:50:54,89.54,430.0,8.75,160
2025-04-23 00:50:55,89.4,430.0,15.21,165
2025-04-23 00:50:56,89.27,430.0,19.8,176
2025-04-23 00:50:57,89.23,430.0,101.79,214
2025-04-23 00:50:58,89.17,430.0,8.98,141
2025-04-23 00:50:59,89.04,430.0,20.85,196
2025-04-23 00:51:00,88.89,430.0,12.62,163
2025-04-23 00:51:01,88.76,430.0,22.37,197
2025-04-23 00:51:02,88.61,429.35,16.05,169
2025-04-23 00:51:03,88.49,420.0,18.74,174
2025-04-23 00:51:04,88.34,420.0,8.98,178
2025-04-23 00:51:05,88.19,420.0,18.36,201
2025-04-23 00:51:06,88.04,420.0,19.63,170
2025-04-23 00:51:07,87.93,420.0,23.43,186
2025-04-23 00:51:08,87.78,420.0,10.67,172
2025-04-23 00:51:09,87.65,420.0,11.54,168
2025-04-23 00:51:10,87.51,420.0,9.99,146
2025-04-23 00:51:11,87.41,420.0,28.15,177
2025-04-23 00:51:12,87.27,420.0,8.09,160
2025-04-23 00:51:13,87.15,420.0,18.81,173
2025-04-23 00:51:14,87.01,420.0,6.39,161
2025-04-23 00:51:15,86.88,420.0,13.59,176
2025-04-23 00:51:16,86.74,420.0,8.45,154
2025-04-23 00:51:17,86.63,420.0,33.5,165
2025-04-23 00:51:18,86.52,420.0,7.98,155
2025-04-23 00:51:19,86.4,420.0,17.21,149
2025-04-23 00:51:20,86.3,420.0,6.27,118
2025-04-23 00:51:21,86.2,420.0,10.27,110
2025-04-23 00:51:22,86.12,419.8,5.76,98
2025-04-23 00:51:23,86.03,410.0,8.73,122
2025-04-23 00:51:24,85.93,410.0,4.02,109
2025-04-23 00:51:25,85.85,410.0,7.59,92
2025-04-23 00:51:26,85.77,410.0,8.68,94
2025-04-23 00:51:27,86.0,417.65,207.24,268
2025-04-23 00:51:28,86.02,420.0,53.43,158
2025-04-23 00:51:29,85.98,414.75,52.75,200
2025-04-23 00:51:30,85.89,410.0,7.64,144
2025-04-23 00:51:31,85.77,410.0,18.65,195
2025-04-23 00:51:32,85.62,410.0,12.51,203
2025-04-23 00:51:33,85.48,410.0,15.23,187
2025-04-23 00:51:34,85.33,410.0,6.32,179
2025-04-23 00:51:35,85.2,410.0,8.46,161
2025-04-23 00:51:36,85.06,410.0,8.72,182
2025-04-23 00:51:37,84.95,410.0,38.99,164
2025-04-23 00:51:38,84.85,410.0,11.22,160
2025-04-23 00:51:39,84.74,410.0,20.6,170
2025-04-23 00:51:40,84.62,410.0,10.7,158
2025-04-23 00:51:41,84.5,410.0,13.14,176
2025-04-23 00:51:42,84.38,410.0,6.48,138
2025-04-23 00:51:43,84.28,410.0,25.89,186
2025-04-23 00:51:44,84.15,410.0,6.15,160
2025-04-23 00:51:45,84.03,410.0,14.0,163
2025-04-23 00:51:46,83.91,404.51,5.32,153
2025-04-23 00:51:47,83.82,400.0,31.32,161
2025-04-23 00:51:48,83.7,400.0,10.95,170
2025-04-23 00:51:49,83.59,400.0,31.7,178
2025-04-23 00:51:50,83.49,400.0,7.11,152
2025-04-23 00:51:51,83.4,400.0,33.83,168
2025-04-23 00:51:52,83.28,400.0,5.48,166
2025-04-23 00:51:53,83.17,400.0,19.64,165
2025-04-23 00:51:54,83.04,400.0,4.24,182
2025-04-23 00:51:55,82.92,400.0,9.85,153
2025-04-23 00:51:56,82.79,400.0,5.16,171
2025-04-23 00:51:57,82.69,400.0,28.27,151
2025-04-23 00:51:58,82.59,400.0,8.59,150
2025-04-23 00:51:59,82.5,400.0,35.8,133
2025-04-23 00:52:00,82.43,400.0,6.58,101
2025-04-23 00:52:01,82.36,400.0,11.08,117
2025-04-23 00:52:02,82.27,400.0,5.31,108
2025-04-23 00:52:03,82.19,397.63,10.86,118
2025-04-23 00:52:04,82.1,390.0,4.63,120
2025-04-23 00:52:05,82.01,390.0,6.98,122
2025-04-23 00:52:06,81.92,390.0,43.49,147
2025-04-23 00:52:07,81.91,390.0,76.58,179
2025-04-23 00:52:08,81.87,390.0,56.38,229
2025-04-23 00:52:09,81.8,390.0,37.5,154
2025-04-23 00:52:10,81.83,390.0,98.69,223
2025-04-23 00:52:11,81.81,390.0,68.22,253
2025-04-23 00:52:12,81.71,390.0,10.68,205
2025-04-23 00:52:13,81.58,390.0,25.17,211
2025-04-23 00:52:14,81.44,390.0,4.65,222
2025-04-23 00:52:15,81.29,390.0,10.9,202
2025-04-23 00:52:16,81.14,390.0,8.75,234
2025-04-23 00:52:17,81.01,390.0,30.08,151
2025-04-23 00:52:18,80.93,390.0,12.4,194
2025-04-23 00:52:19,80.82,390.0,42.73,161
2025-04-23 00:52:20,80.76,382.54,27.91,177
2025-04-23 00:52:21,80.66,380.0,11.97,144
2025-04-23 00:52:22,80.57,380.0,5.48,127
2025-04-23 00:52:23,80.48,380.0,12.43,149
2025-04-23 00:52:24,80.38,380.0,6.2,136
2025-04-23 00:52:25,80.28,380.0,8.59,164
2025-04-23 00:52:26,80.17,380.0,4.41,146
2025-04-23 00:52:27,80.06,380.0,6.19,147
2025-04-23 00:52:28,79.97,380.0,9.42,144
2025-04-23 00:52:29,79.88,380.0,25.6,128
2025-04-23 00:52:30,79.81,380.0,15.29,130
2025-04-23 00:52:31,79.73,380.0,14.19,121
2025-04-23 00:52:32,79.66,380.0,12.27,110
2025-04-23 00:52:33,79.59,380.0,7.91,118
2025-04-23 00:52:34,79.51,380.0,4.99,112
2025-04-23 00:52:35,79.44,380.0,7.01,95
2025-04-23 00:52:36,79.36,380.0,13.37,129
2025-04-23 00:52:37,79.3,380.0,7.31,89
2025-04-23 00:52:38,79.27,380.0,53.79,140
2025-04-23 00:52:39,79.19,380.0,11.26,115
2025-04-23 00:52:40,79.13,380.0,19.38,115
2025-04-23 00:52:41,79.06,380.0,23.03,116
2025-04-23 00:52:42,79.0,380.0,7.72,118
2025-04-23 00:52:43,78.92,380.0,8.03,115
2025-04-23 00:52:44,78.85,380.0,7.59,111
2025-04-23 00:52:45,78.77,380.0,6.56,110
2025-04-23 00:52:46,78.69,380.0,5.39,125
2025-04-23 00:52:47,78.61,380.0,11.97,108
2025-04-23 00:52:48,78.55,380.0,4.81,105
2025-04-23 00:52:49,78.48,380.0,6.7,90
2025-04-23 00:52:50,78.42,378.75,18.54,104
2025-04-23 00:52:51,78.37,370.0,15.76,93
2025-04-23 00:52:52,78.31,370.0,8.59,108
2025-04-23 00:52:53,78.24,370.0,6.27,84
2025-04-23 00:52:54,78.18,370.0,6.66,105
2025-04-23 00:52:55,78.11,370.0,5.25,95
2025-04-23 00:52:56,78.05,370.0,8.13,120
2025-04-23 00:52:57,78.02,370.0,71.28,169
2025-04-23 00:52:58,78.03,370.0,80.48,199
2025-04-23 00:52:59,78.05,370.0,101.1,193
2025-04-23 00:53:00,78.12,370.0,108.8,250
2025-04-23 00:53:01,78.27,370.0,182.34,266
2025-04-23 00:53:02,78.45,370.0,322.04,87
2025-04-23 00:53:03,79.32,377.39,797.53,276
2025-04-23 00:53:04,81.38,390.95,855.9,253
2025-04-23 00:53:06,82.56,400.0,63.33,287
2025-04-23 00:53:07,82.6,400.0,136.84,345
2025-04-23 00:53:08,82.92,403.57,252.91,384
2025-04-23 00:53:09,83.15,410.0,18.59,277
2025-04-23 00:53:10,83.12,410.0,91.69,331
2025-04-23 00:53:11,83.08,410.0,102.34,258
2025-04-23 00:53:12,83.55,410.0,511.73,213
2025-04-23 00:53:13,84.66,419.32,308.46,456
2025-04-23 00:53:14,84.85,420.0,54.37,327
2025-04-23 00:53:15,84.69,420.0,13.44,277
2025-04-23 00:53:16,84.63,420.0,71.75,356
2025-04-23 00:53:17,84.6,420.0,150.74,390
2025-04-23 00:53:18,84.91,420.0,114.88,380
2025-04-23 00:53:19,84.79,420.0,10.4,308
2025-04-23 00:53:20,84.68,420.0,136.59,109
2025-04-23 00:53:21,85.78,425.75,496.02,518
2025-04-23 00:53:22,86.77,431.75,424.21,183
2025-04-23 00:53:23,87.97,445.8,498.35,443
2025-04-23 00:53:24,88.98,450.0,340.85,297
2025-04-23 00:53:25,89.42,450.0,97.88,424
2025-04-23 00:53:26,89.37,450.0,101.45,369
2025-04-23 00:53:27,89.27,450.0,15.79,359
2025-04-23 00:53:28,89.05,450.0,17.74,322
2025-04-23 00:53:29,88.86,450.0,9.69,294
2025-04-23 00:53:30,88.79,450.0,121.83,280
2025-04-23 00:53:31,88.75,450.0,21.97,332
2025-04-23 00:53:32,88.68,450.0,127.82,279
2025-04-23 00:53:33,88.74,442.16,67.82,292
2025-04-23 00:53:34,88.67,440.0,85.18,296
2025-04-23 00:53:35,88.57,440.0,9.59,333
2025-04-23 00:53:36,88.37,440.0,14.35,290
2025-04-23 00:53:37,88.19,440.0,5.8,280
2025-04-23 00:53:38,88.03,440.0,25.91,270
2025-04-23 00:53:39,87.88,440.0,7.91,243
2025-04-23 00:53:40,87.73,440.0,27.64,240
2025-04-23 00:53:41,87.62,440.0,10.05,207
2025-04-23 00:53:42,87.5,440.0,26.98,211
2025-04-23 00:53:43,87.38,440.0,13.7,209
2025-04-23 00:53:44,87.28,440.0,49.87,178
2025-04-23 00:53:45,87.2,440.0,5.59,196
2025-04-23 00:53:46,87.07,440.0,8.9,199
2025-04-23 00:53:47,86.94,440.0,4.9,197
2025-04-23 00:53:48,86.82,440.0,11.6,180
2025-04-23 00:53:49,86.71,440.0,5.07,174
2025-04-23 00:53:50,86.6,440.0,16.65,168
2025-04-23 00:53:51,86.5,440.0,5.72,157
2025-04-23 00:53:52,86.42,440.0,19.74,134
2025-04-23 00:53:53,86.34,432.09,8.31,139
2025-04-23 00:53:54,86.25,430.0,6.45,127
2025-04-23 00:53:55,86.17,430.0,5.05,141
2025-04-23 00:53:56,86.08,430.0,25.21,132
2025-04-23 00:53:57,86.03,430.0,35.86,108
2025-04-23 00:53:58,86.02,430.0,90.43,240
2025-04-23 00:53:59,85.97,430.0,38.76,189
2025-04-23 00:54:00,85.91,430.0,44.18,134
2025-04-23 00:54:01,85.86,430.0,20.45,202
2025-04-23 00:54:02,85.75,430.0,25.61,187
2025-04-23 00:54:03,85.66,430.0,8.13,179
2025-04-23 00:54:04,85.54,430.0,6.91,183
2025-04-23 00:54:05,85.44,430.0,5.97,151
2025-04-23 00:54:06,85.36,430.0,30.71,185
2025-04-23 00:54:07,85.26,430.0,16.46,190
2025-04-23 00:54:08,85.16,430.0,8.06,147
2025-04-23 00:54:09,85.07,430.0,4.78,143
2025-04-23 00:54:10,84.99,430.0,19.83,125
2025-04-23 00:54:11,84.92,430.0,15.07,180
2025-04-23 00:54:12,84.82,430.0,13.59,154
2025-04-23 00:54:13,84.73,430.0,6.15,152
2025-04-23 00:54:14,84.65,430.0,29.41,137
2025-04-23 00:54:15,84.59,430.0,19.71,154
2025-04-23 00:54:16,84.5,430.0,8.64,145
2025-04-23 00:54:17,84.42,429.33,6.57,134
2025-04-23 00:54:18,84.34,420.0,9.22,124
2025-04-23 00:54:19,84.27,420.0,9.94,123
2025-04-23 00:54:20,84.21,420.0,39.82,93
2025-04-23 00:54:21,84.21,420.0,61.0,122
2025-04-23 00:54:22,84.15,420.0,8.51,102
2025-04-23 00:54:23,84.1,420.0,6.81,94
2025-04-23 00:54:24,84.04,420.0,9.53,89
2025-04-23 00:54:25,83.99,420.0,16.51,108
2025-04-23 00:54:26,83.93,420.0,22.32,112
2025-04-23 00:54:27,83.88,420.0,22.55,121
2025-04-23 00:54:28,83.81,420.0,5.36,125
2025-04-23 00:54:29,83.74,420.0,6.52,110
2025-04-23 00:54:30,83.68,420.0,12.33,108
2025-04-23 00:54:31,83.61,420.0,7.74,124
2025-04-23 00:54:32,83.54,420.0,10.44,111
2025-04-23 00:54:33,83.47,420.0,6.49,127
2025-04-23 00:54:34,83.41,420.0,11.33,106
2025-04-23 00:54:35,83.35,420.0,12.29,110
2025-04-23 00:54:36,83.29,420.0,12.6,105
2025-04-23 00:54:37,83.27,420.0,64.66,202
2025-04-23 00:54:38,83.22,420.0,36.32,157
2025-04-23 00:54:39,83.22,420.0,92.79,250
2025-04-23 00:54:40,83.15,420.0,25.12,160
2025-04-23 00:54:41,83.09,420.0,21.63,192
2025-04-23 00:54:42,82.98,420.0,13.09,176
2025-04-23 00:54:43,82.92,420.0,32.76,189
2025-04-23 00:54:44,82.82,420.0,16.55,180
2025-04-23 00:54:45,82.76,420.0,40.89,184
2025-04-23 00:54:46,82.67,420.0,6.55,173
2025-04-23 00:54:47,82.57,420.0,7.74,193
2025-04-23 00:54:48,82.46,420.0,10.35,169
2025-04-23 00:54:49,82.38,420.0,10.1,138
2025-04-23 00:54:50,82.31,420.0,13.56,130
2025-04-23 00:54:51,82.26,420.0,37.95,152
2025-04-23 00:54:52,82.19,420.0,5.48,121
2025-04-23 00:54:53,82.12,417.84,8.62,116
2025-04-23 00:54:54,82.06,410.0,6.52,101
2025-04-23 00:54:55,82.0,410.0,6.17,105
2025-04-23 00:54:56,81.95,410.0,13.09,107
2025-04-23 00:54:57,81.89,410.0,4.64,98
2025-04-23 00:54:58,81.83,410.0,4.88,102
2025-04-23 00:54:59,81.78,410.0,7.89,99
2025-04-23 00:55:00,81.72,410.0,8.12,97
2025-04-23 00:55:01,81.67,410.0,7.66,96
2025-04-23 00:55:02,81.61,410.0,6.47,119
2025-04-23 00:55:03,81.55,410.0,6.49,94
2025-04-23 00:55:04,81.49,410.0,5.03,100
2025-04-23 00:55:05,81.44,410.0,7.94,104
2025-04-23 00:55:06,81.39,410.0,20.44,90
2025-04-23 00:55:07,81.4,410.0,98.06,157
2025-04-23 00:55:08,81.38,410.0,46.7,158
2025-04-23 00:55:09,81.4,410.0,115.32,187
2025-04-23 00:55:10,81.38,410.0,40.89,175
2025-04-23 00:55:11,81.3,410.0,15.48,164
2025-04-23 00:55:13,81.14,410.0,11.26,170
2025-04-23 00:55:14,81.05,410.0,5.22,164
2025-04-23 00:55:15,80.96,410.0,9.91,165
2025-04-23 00:55:16,80.88,410.0,14.05,149
2025-04-23 00:55:17,80.81,410.0,21.56,150
2025-04-23 00:55:18,80.74,410.0,6.74,143
2025-04-23 00:55:19,80.66,410.0,12.49,151
2025-04-23 00:55:20,80.59,402.85,10.03,137
2025-04-23 00:55:21,80.53,400.0,16.05,104
2025-04-23 00:55:22,80.47,400.0,7.88,108
2025-04-23 00:55:23,80.42,400.0,19.84,118
2025-04-23 00:55:24,80.37,400.0,4.5,106
2025-04-23 00:55:25,80.31,400.0,14.38,104
2025-04-23 00:55:26,80.27,400.0,6.32,78
2025-04-23 00:55:27,80.24,400.0,59.12,123
2025-04-23 00:55:28,80.2,400.0,24.02,139
2025-04-23 00:55:29,80.22,400.0,149.03,144
2025-04-23 00:55:30,80.21,400.0,19.93,141
2025-04-23 00:55:31,80.15,400.0,18.49,132
2025-04-23 00:55:32,80.09,400.0,5.33,125
2025-04-23 00:55:33,80.02,400.0,15.75,132
2025-04-23 00:55:34,79.95,400.0,5.1,134
2025-04-23 00:55:35,79.88,400.0,8.07,136
2025-04-23 00:55:36,79.81,400.0,5.66,131
2025-04-23 00:55:37,79.86,400.0,173.15,195
2025-04-23 00:55:38,79.9,400.0,52.56,178
2025-04-23 00:55:39,79.84,400.0,23.17,148
2025-04-23 00:55:40,79.77,400.0,8.35,164
2025-04-23 00:55:41,79.69,400.0,14.56,166
2025-04-23 00:55:42,79.6,400.0,6.47,185
2025-04-23 00:55:43,79.52,400.0,14.92,149
2025-04-23 00:55:44,79.44,400.0,5.42,177
2025-04-23 00:55:45,79.35,400.0,9.12,169
2025-04-23 00:55:46,79.27,400.0,7.34,141
2025-04-23 00:55:47,79.24,400.0,85.29,168
2025-04-23 00:55:48,79.21,394.62,11.06,145
2025-04-23 00:55:49,79.14,390.0,23.22,161
2025-04-23 00:55:50,79.07,390.0,11.82,148
2025-04-23 00:55:51,79.01,390.0,11.75,115
2025-04-23 00:55:52,78.95,390.0,4.53,127
2025-04-23 00:55:53,78.89,390.0,8.16,109
2025-04-23 00:55:54,78.83,390.0,4.66,112
2025-04-23 00:55:55,78.78,390.0,7.53,94
2025-04-23 00:55:56,78.72,390.0,4.18,120
2025-04-23 00:55:57,78.68,390.0,42.99,114
2025-04-23 00:55:58,78.71,390.0,139.25,160
2025-04-23 00:55:59,78.73,390.0,61.83,166
2025-04-23 00:56:00,78.69,390.0,34.73,175
2025-04-23 00:56:01,78.63,390.0,28.14,161
2025-04-23 00:56:02,78.56,390.0,7.25,158
2025-04-23 00:56:03,78.49,390.0,25.49,173
2025-04-23 00:56:04,78.42,390.0,5.96,159
2025-04-23 00:56:05,78.34,390.0,10.38,158
2025-04-23 00:56:06,78.26,390.0,6.92,154
2025-04-23 00:56:07,78.19,390.0,18.21,156
2025-04-23 00:56:08,78.12,390.0,7.44,166
2025-04-23 00:56:09,78.05,390.0,35.7,173
2025-04-23 00:56:10,77.99,390.0,12.64,159
2025-04-23 00:56:11,77.92,390.0,15.61,171
2025-04-23 00:56:12,77.84,390.0,5.16,164
2025-04-23 00:56:13,77.76,390.0,15.29,165
2025-04-23 00:56:14,77.69,390.0,7.16,149
2025-04-23 00:56:15,77.62,390.0,26.4,179
2025-04-23 00:56:16,77.54,390.0,4.9,177
2025-04-23 00:56:17,77.46,390.0,10.01,163
2025-04-23 00:56:18,77.39,382.98,5.39,121
2025-04-23 00:56:19,77.34,380.0,34.59,131
2025-04-23 00:56:20,77.31,380.0,34.26,146
2025-04-23 00:56:21,77.27,380.0,53.94,122
2025-04-23 00:56:22,77.23,380.0,12.4,146
2025-04-23 00:56:23,77.17,380.0,31.16,131
2025-04-23 00:56:24,77.13,380.0,6.7,133
2025-04-23 00:56:25,77.07,380.0,27.14,105
2025-04-23 00:56:26,77.04,380.0,25.18,149
2025-04-23 00:56:27,76.98,380.0,28.34,185
2025-04-23 00:56:28,76.91,380.0,5.9,137
2025-04-23 00:56:29,76.85,380.0,18.49,144
2025-04-23 00:56:30,76.79,380.0,23.02,134
2025-04-23 00:56:31,76.75,380.0,83.07,121
2025-04-23 00:56:32,76.85,380.0,135.35,184
2025-04-23 00:56:33,76.82,380.0,32.38,136
2025-04-23 00:56:34,76.78,380.0,9.78,136
2025-04-23 00:56:35,76.71,380.0,12.31,137
2025-04-23 00:56:36,76.65,380.0,9.14,152
2025-04-23 00:56:37,76.58,380.0,12.01,132
2025-04-23 00:56:38,76.53,380.0,8.2,141
2025-04-23 00:56:39,76.47,380.0,11.24,111
2025-04-23 00:56:40,76.42,380.0,11.95,120
2025-04-23 00:56:41,76.37,380.0,30.55,115
2025-04-23 00:56:42,76.33,380.0,16.29,129
2025-04-23 00:56:43,76.28,380.0,13.01,114
2025-04-23 00:56:44,76.23,380.0,11.2,116
2025-04-23 00:56:45,76.18,380.0,12.46,97
2025-04-23 00:56:46,76.14,380.0,22.66,136
2025-04-23 00:56:47,76.11,380.0,59.23,157
2025-04-23 00:56:48,76.08,380.0,38.29,174
2025-04-23 00:56:49,76.07,380.0,95.87,179
2025-04-23 00:56:50,76.13,380.0,136.17,187
2025-04-23 00:56:51,76.13,380.0,46.86,179
2025-04-23 00:56:52,76.1,380.0,41.62,185
2025-04-23 00:56:53,76.04,380.0,18.37,179
2025-04-23 00:56:54,75.97,380.0,24.1,209
2025-04-23 00:56:55,75.89,380.0,13.16,173
2025-04-23 00:56:56,75.84,375.71,27.36,163
2025-04-23 00:56:57,75.81,370.0,86.46,229
2025-04-23 00:56:58,75.87,370.0,98.45,242
2025-04-23 00:56:59,75.82,370.0,21.0,197
2025-04-23 00:57:00,75.83,370.0,90.03,232
2025-04-23 00:57:01,75.79,370.0,38.02,190
2025-04-23 00:57:02,75.83,370.0,144.08,238
2025-04-23 00:57:03,75.84,370.0,40.34,187
2025-04-23 00:57:04,75.85,370.0,72.93,232
2025-04-23 00:57:05,75.79,370.0,48.4,202
2025-04-23 00:57:06,75.77,370.0,36.85,222
2025-04-23 00:57:07,75.73,370.0,74.62,292
2025-04-23 00:57:08,75.8,370.0,133.38,353
2025-04-23 00:57:09,75.82,370.0,23.1,244
2025-04-23 00:57:10,75.79,370.0,72.01,244
2025-04-23 00:57:11,75.74,370.0,26.83,261
2025-04-23 00:57:12,75.79,370.0,366.71,143
2025-04-23 00:57:13,76.31,374.31,474.45,274
2025-04-23 00:57:14,77.03,380.0,935.74,140
2025-04-23 00:57:15,78.34,387.94,840.33,325
2025-04-23 00:57:16,79.58,397.17,879.31,198
2025-04-23 00:57:17,80.54,407.17,576.94,279
2025-04-23 00:57:18,81.04,410.0,546.01,81
2025-04-23 00:57:19,81.96,419.8,850.46,296
2025-04-23 00:57:20,83.73,426.3,1481.87,281
2025-04-23 00:57:21,87.47,436.65,1845.41,358
2025-04-23 00:57:22,89.9,448.97,1178.86,204
2025-04-23 00:57:23,91.49,463.44,869.03,331
2025-04-23 00:57:25,93.84,482.44,1194.27,283
2025-04-23 00:57:26,95.17,490.0,1224.7,139
2025-04-23 00:57:27,98.37,504.11,1829.79,443
2025-04-23 00:57:28,101.63,525.88,732.35,413
2025-04-23 00:57:29,102.14,530.0,21.15,234
2025-04-23 00:57:30,102.12,530.0,189.18,203
2025-04-23 00:57:31,102.17,530.0,52.54,302
2025-04-23 00:57:32,102.16,530.0,269.72,179
2025-04-23 00:57:33,102.36,530.0,120.51,291
2025-04-23 00:57:34,102.31,530.0,75.15,205
2025-04-23 00:57:35,102.23,530.0,16.84,208
2025-04-23 00:57:36,102.15,530.0,74.97,195
2025-04-23 00:57:37,102.08,530.0,20.31,217
2025-04-23 00:57:38,101.99,530.0,16.76,159
2025-04-23 00:57:39,101.9,526.82,10.02,154
2025-04-23 00:57:40,101.82,520.0,43.06,194
2025-04-23 00:57:41,101.74,520.0,6.74,155
2025-04-23 00:57:42,101.66,520.0,33.47,169
2025-04-23 00:57:43,101.58,520.0,9.05,150
2025-04-23 00:57:44,101.5,520.0,36.48,169
2025-04-23 00:57:45,101.43,520.0,13.57,142
2025-04-23 00:57:46,101.37,520.0,57.0,180
2025-04-23 00:57:47,101.3,520.0,16.76,171
2025-04-23 00:57:48,101.21,520.0,10.42,148
2025-04-23 00:57:49,101.13,520.0,4.44,114
2025-04-23 00:57:50,101.07,520.0,20.74,126
2025-04-23 00:57:51,101.0,520.0,6.08,119
2025-04-23 00:57:52,100.94,520.0,15.01,122
2025-04-23 00:57:53,100.87,520.0,6.32,127
2025-04-23 00:57:54,100.81,520.0,24.08,98
2025-04-23 00:57:55,100.75,520.0,13.54,122
2025-04-23 00:57:56,100.69,520.0,23.71,112
2025-04-23 00:57:57,100.65,520.0,61.75,168
2025-04-23 00:57:58,100.61,520.0,62.14,175
2025-04-23 00:57:59,100.57,516.29,66.5,175
2025-04-23 00:58:00,100.52,510.0,39.14,143
2025-04-23 00:58:01,100.45,510.0,10.68,155
2025-04-23 00:58:02,100.37,510.0,35.98,175
2025-04-23 00:58:03,100.29,510.0,9.27,169
2025-04-23 00:58:04,100.2,510.0,19.21,179
2025-04-23 00:58:05,100.11,510.0,8.22,167
2025-04-23 00:58:06,100.02,510.0,15.52,161
2025-04-23 00:58:07,99.96,510.0,61.28,230
2025-04-23 00:58:08,99.91,510.0,80.06,249
2025-04-23 00:58:09,99.84,510.0,12.49,211
2025-04-23 00:58:10,99.74,510.0,22.97,199
2025-04-23 00:58:11,99.64,510.0,8.15,205
2025-04-23 00:58:12,99.53,510.0,25.55,221
2025-04-23 00:58:13,99.43,510.0,7.41,210
2025-04-23 00:58:14,99.34,510.0,42.68,197
2025-04-23 00:58:15,99.25,504.71,20.94,221
2025-04-23 00:58:16,99.15,500.0,20.31,196
2025-04-23 00:58:17,99.04,500.0,9.25,235
2025-04-23 00:58:18,98.93,500.0,13.9,207
2025-04-23 00:58:19,98.83,500.0,5.74,153
2025-04-23 00:58:20,98.76,500.0,38.65,139
2025-04-23 00:58:21,98.7,500.0,15.58,198
2025-04-23 00:58:22,98.6,500.0,13.5,156
2025-04-23 00:58:23,98.51,500.0,7.06,177
2025-04-23 00:58:24,98.42,500.0,9.59,166
2025-04-23 00:58:25,98.34,500.0,4.93,152
2025-04-23 00:58:26,98.27,500.0,58.51,170
2025-04-23 00:58:27,98.23,500.0,37.8,130
2025-04-23 00:58:28,98.17,500.0,13.29,143
2025-04-23 00:58:29,98.09,500.0,7.02,162
2025-04-23 00:58:30,98.02,500.0,17.37,129
2025-04-23 00:58:31,97.95,500.0,8.05,130
2025-04-23 00:58:32,97.89,500.0,21.04,107
2025-04-23 00:58:33,97.85,500.0,29.43,153
2025-04-23 00:58:34,97.77,500.0,7.68,145
2025-04-23 00:58:35,97.7,500.0,5.58,128
2025-04-23 00:58:36,97.63,500.0,12.3,135
2025-04-23 00:58:37,97.56,500.0,14.2,148
2025-04-23 00:58:38,97.49,500.0,7.15,132
2025-04-23 00:58:39,97.42,500.0,8.83,130
2025-04-23 00:58:40,97.35,500.0,21.7,125
2025-04-23 00:58:41,97.29,500.0,12.72,160
2025-04-23 00:58:42,97.21,500.0,13.98,140
2025-04-23 00:58:43,97.14,500.0,5.38,139
2025-04-23 00:58:44,97.07,500.0,6.9,126
2025-04-23 00:58:45,97.01,500.0,5.51,128
2025-04-23 00:58:46,96.94,500.0,19.47,118
2025-04-23 00:58:47,96.9,494.65,74.24,185
2025-04-23 00:58:48,96.86,490.0,9.79,135
2025-04-23 00:58:49,96.79,490.0,11.79,140
2025-04-23 00:58:50,96.72,490.0,20.23,152
2025-04-23 00:58:51,96.66,490.0,12.7,144
2025-04-23 00:58:52,96.58,490.0,9.96,150
2025-04-23 00:58:53,96.52,490.0,29.19,157
2025-04-23 00:58:54,96.44,490.0,6.86,144
2025-04-23 00:58:55,96.37,490.0,6.38,152
2025-04-23 00:58:56,96.3,490.0,16.73,126
2025-04-23 00:58:57,96.25,490.0,30.26,152
2025-04-23 00:58:58,96.18,490.0,7.61,140
2025-04-23 00:58:59,96.11,490.0,16.3,143
2025-04-23 00:59:00,96.04,490.0,19.06,139
2025-04-23 00:59:01,95.98,490.0,10.54,132
2025-04-23 00:59:02,95.91,490.0,8.48,138
2025-04-23 00:59:03,95.85,490.0,8.45,127
2025-04-23 00:59:04,95.78,490.0,5.72,121
2025-04-23 00:59:05,95.72,490.0,7.11,142
2025-04-23 00:59:06,95.65,490.0,8.38,111
2025-04-23 00:59:07,95.62,490.0,85.04,148
2025-04-23 00:59:08,95.61,490.0,115.55,171
2025-04-23 00:59:09,95.6,490.0,41.07,195
2025-04-23 00:59:10,95.54,490.0,23.15,144
2025-04-23 00:59:11,95.49,490.0,26.52,152
2025-04-23 00:59:12,95.41,490.0,7.1,179
2025-04-23 00:59:13,95.34,486.9,30.33,155
2025-04-23 00:59:14,95.26,480.0,4.83,171
2025-04-23 00:59:15,95.18,480.0,13.79,156
2025-04-23 00:59:16,95.1,480.0,6.45,166
2025-04-23 00:59:17,95.04,480.0,67.39,233
2025-04-23 00:59:18,94.99,480.0,43.29,243
2025-04-23 00:59:19,94.91,480.0,21.06,214
2025-04-23 00:59:20,94.82,480.0,13.1,184
2025-04-23 00:59:21,94.76,480.0,38.75,222
2025-04-23 00:59:22,94.66,480.0,18.39,237
2025-04-23 00:59:23,94.57,480.0,20.92,200
2025-04-23 00:59:24,94.47,480.0,5.07,209
2025-04-23 00:59:25,94.38,480.0,14.87,205
2025-04-23 00:59:26,94.27,480.0,6.72,236
2025-04-23 00:59:27,94.2,480.0,49.45,205
